,A,Z,W
81013,1840020718,1840020649,2
81014,1840019570,1840023174,2
81015,1840022065,1840022015,2
81016,1840020966,1840022229,2
81017,1840007143,1840005176,2
81018,1484467927,1484658980,2
81019,1840008825,1840006600,2
81020,1840008022,1840009044,2
81021,1840009043,1840009044,2
81022,1840022209,1840019610,2
81023,1484992153,1484658980,2
81024,1484030886,1484364230,2
81025,1840005176,1840008263,2
81026,1840020772,1840019500,2
81027,1840021671,1840021691,2
81028,1484448356,1484457323,2
81029,1840020649,1840019394,2
81030,1484658980,1484208918,2
81031,1840022229,1840020948,2
81032,1840021691,1840020384,2
81033,1840020913,1840021698,2
81034,1840007747,1840006632,2
81035,1840009044,1840000381,2
81036,1840009316,1840007142,2
81037,1484058603,1484296757,2
81038,1840022015,1840019394,2
81039,1840020400,1840020398,2
81040,1840020384,1840019060,2
81041,1840021698,1840141710,2
81042,1840019060,1840019058,2
81043,1840019682,1840020980,2
81044,1840019610,1840019648,2
81045,1840018977,1840019061,2
81046,1840007786,1840006680,2
81047,1840021672,1840019048,2
81048,1840019394,1840022031,2
81049,1840009355,1840008273,2
81050,1840020946,1840019648,2
81051,1840019058,1840019059,2
81052,1840008324,1840008273,2
81053,1840007117,1840008273,2
81054,1840006632,1840006600,2
81055,1840019648,1840037039,2
81056,1840020385,1840019048,2
81057,1840019500,1840022076,2
81058,1840020948,1840020947,2
81059,1840019059,1840019077,2
81060,1840020457,1840020401,2
81061,1840019048,1840019049,2
81062,1840020947,1840019645,2
81063,1484208918,1484457323,2
81064,1840008273,1840009346,2
81065,1840001708,1840001707,2
81066,1840141710,1840022203,2
81067,1840001621,1840001632,2
81068,1484457323,1484800186,2
81069,1840018265,1840022217,2
81070,1840019077,1840021696,2
81071,1840020798,1840019515,2
81072,1840022217,1840022216,2
81073,1840022203,1840019585,2
81074,1840001707,1840001712,2
81075,1840019049,1840037410,2
81076,1840019620,1840018250,2
81077,1840022216,1840020950,2
81078,1840020594,1840019260,2
81079,1840019585,1840019586,2
81080,1484800186,1484667573,2
81081,1840019586,1840019615,2
81082,1840018266,1840020977,2
81083,1840019547,1840020838,2
81084,1484667573,1484009696,2
81085,1840022205,1840020925,4
81086,1840019672,1840019669,2
81087,1840022078,1840022076,2
81088,1840001681,1840001683,2
81089,1840019669,1840020974,2
81090,1840020925,1840018250,2
81091,1840019615,1840020926,2
81092,1840021696,1840020401,2
81093,1840018250,1840020926,2
81094,1840006680,1840008861,2
81095,1840020977,1840020979,2
81096,1840020974,1840019671,2
81097,1840020401,1840021700,2
81098,1840007008,1840000490,2
81099,1840037410,1840021599,2
81100,1840022076,1840022077,2
81101,1484009696,1484469922,2
81102,1840001712,1840001697,2
81103,1840019671,1840020969,2
81104,1840020926,1840018251,2
81105,1840003840,1840001654,2
81106,1840001632,1840008558,2
81107,1840019515,1840022077,2
81108,1484904308,1484548529,2
81109,1840022199,1840020930,2
81110,1840022077,1840020747,2
81111,1484364230,1484386317,2
81112,1840020969,1840022204,2
81113,1840018251,1840018248,2
81114,1840021599,1840020369,2
81115,1840018248,1840018253,2
81116,1840000381,1840009023,2
81117,1840020930,1840019621,2
81118,1840001543,1840001591,2
81119,1840022204,1840020973,2
81120,1484469922,1484349924,2
81121,1840018253,1840018254,2
81122,1840009023,1840007962,2
81123,1840020973,1840019667,2
81124,1840008558,1840001633,2
81125,1840019596,1840019599,2
81126,1840019667,1840018273,2
81127,1840018254,1840019616,2
81128,1840020932,1840022197,2
81129,1484296757,1484386317,2
81130,1840007180,1840008349,2
81131,1840020971,1840020972,2
81132,1840022197,1840018273,2
81133,1484386317,1484014548,2
81134,1840007125,1840000892,2
81135,1840019561,1840022159,2
81136,1840020972,1840022234,2
81137,1840018273,1840019662,2
81138,1840021700,1840015288,2
81139,1840019616,1840020942,2
81140,1840001633,1840001639,2
81141,1840020745,1840022080,2
81142,1840020731,1840022080,2
81143,1840022159,1840020838,2
81144,1840001636,1840001642,2
81145,1484349924,1484054405,2
81146,1840019599,1840020965,2
81147,1840001590,1840009590,2
81148,1840006600,1840007714,2
81149,1840020942,1840020965,2
81150,1840020346,1840020369,2
81151,1840000490,1840009211,2
81152,1840001654,1840001642,2
81153,1840022080,1840020746,2
81154,1840007962,1840007950,2
81155,1840019260,1840014735,2
81156,1840009549,1840009591,2
81157,1840003833,1840001639,2
81158,1840001641,1840001639,2
81159,1840021749,1840022738,2
81160,1840001639,1840003830,2
81161,1840020838,1840020840,2
81162,1840020767,1840020746,2
81163,1840020965,1840020896,2
81164,1840020369,1840008793,2
81165,1840009591,1840009605,2
81166,1840020746,1840020739,2
81167,1840001626,1840009590,2
81168,1840020840,1840020820,2
81169,1840009590,1840008496,2
81170,1484054405,1484735713,4
81171,1840001683,1840008690,2
81172,1840001697,1840007627,2
81173,1840003834,1840001638,2
81174,1840020820,1840019528,2
81175,1840001644,1840001638,2
81176,1840001638,1840008532,2
81177,1840022738,1840013456,2
81178,1840009605,1840008501,2
81179,1840008535,1840009681,2
81180,1840015288,1840014441,2
81181,1840008912,1840006756,2
81182,1484190269,1484944309,2
81183,1124844807,1124295097,2
81184,1840007894,1840007896,2
81185,1840010878,1840007629,2
81186,1840007950,1840000352,2
81187,1840009787,1840007397,2
81188,1484016854,1484824578,2
81189,1840006756,1840007845,2
81190,1840008793,1840007629,2
81191,1840013456,1840013455,2
81192,1840015397,1840013420,2
81193,1840020739,1840019497,2
81194,1840008534,1840007396,2
81195,1840008690,1840007629,2
81196,1840007464,1840009786,2
81197,1840014735,1840015549,2
81198,1840007397,1840009786,2
81199,1840019497,1840019528,2
81200,1840007629,1840008797,2
81201,1840014441,1840013319,2
81202,1840013455,1840013457,2
81203,1840007396,1840008531,2
81204,1840015287,1840013319,2
81205,1840009786,1840008531,2
81206,1840009989,1840008881,2
81207,1840013457,1840013420,2
81208,1840008495,1840009600,2
81209,1840015549,1840013420,2
81210,1840007321,1840009600,2
81211,1840013319,1840014444,2
81212,1840000400,1840000439,2
81213,1840014440,1840015285,2
81214,1840008886,1840008873,2
81215,1840013420,1840013368,4
81216,1840008531,1840008533,2
81217,1840006644,1840008873,2
81218,1840019528,1840015821,2
81219,1840022182,1840019612,2
81220,1840019407,1840021988,2
81221,1840007845,1840010008,2
81222,1840019612,1840022193,2
81223,1840008533,1840008526,2
81224,1840014443,1840008797,2
81225,1840020917,1840020920,2
81226,1840022193,1840020920,2
81227,1840015708,1840014765,2
81228,1840019560,1840015013,2
81229,1840008526,1840010721,2
81230,1840020920,1840020916,2
81231,1840020919,1840020916,2
81232,1840008797,1840007636,2
81233,1840007796,1840006710,2
81234,1840010181,1840007063,2
81235,1840007012,1840007019,2
81236,1840006703,1840008901,2
81237,1840019609,1840020910,2
81238,1840000449,1840007019,2
81239,1840007795,1840006701,2
81240,1840007063,1840010184,2
81241,1840015768,1840013790,2
81242,1840007068,1840010184,2
81243,1840010008,1840010007,2
81244,1840006710,1840007833,2
81245,1840000889,1840000648,2
81246,1840010184,1840008170,2
81247,1840010185,1840008213,2
81248,1840007492,1840010721,2
81249,1840006775,1840007864,2
81250,1840020910,1840015927,2
81251,1484944309,1484994799,2
81252,1840006701,1840008899,2
81253,1840015769,1840013789,2
81254,1840010721,1840009724,2
81255,1840007636,1840009906,2
81256,1840008170,1840007066,2
81257,1840008901,1840006706,2
81258,1840008213,1840007069,4
81259,1840006706,1840008899,2
81260,1840007828,1840008925,2
81261,1840010007,1840006760,2
81262,1840006758,1840006760,2
81263,1840007019,1840008125,2
81264,1840008899,1840007794,2
81265,1840007069,1840009219,2
81266,1840013789,1840014864,2
81267,1840007066,1840007067,2
81268,1840010490,1840007302,2
81269,1840008925,1840006759,2
81270,1840014765,1840015726,2
81271,1840007827,1840008929,2
81272,1840008932,1840006750,2
81273,1840007882,1840008956,2
81274,1840007794,1840008904,2
81275,1840000648,1840009219,2
81276,1840006759,1840007821,2
81277,1840007302,1840008509,2
81278,1840007714,1840006594,2
81279,1840010030,1840008983,2
81280,1840014533,1840014541,2
81281,1840007065,1840007067,2
81282,1840008955,1840008956,2
81283,1840008125,1840007067,2
81284,1840008923,1840004023,2
81285,1840008929,1840007829,2
81286,1840015771,1840015726,2
81287,1840007821,1840007822,2
81288,1840007067,1840008171,2
81289,1840008956,1840008957,2
81290,1840010870,1840009904,4
81291,1840006749,1840008935,2
81292,1124939714,1124295097,2
81293,1840000379,1840000380,2
81294,1484824578,1484076708,2
81295,1840006824,1840006830,2
81296,1840015927,1840013963,2
81297,1840008789,1840009926,2
81298,1840015013,1840073837,2
81299,1840014864,1840013807,2
81300,1840014974,1840073837,2
81301,1484051098,1484832519,4
81302,1840007659,1840008806,2
81303,1840013963,1840015039,2
81304,1840009724,1840008509,2
81305,1840006692,1840007790,2
81306,1840015726,1840013736,2
81307,1840073837,1840015012,2
81308,1840009926,1840008806,2
81309,1840015039,1840013962,2
81310,1484994799,1484260963,2
81311,1840013962,1840015040,2
81312,1840007797,1840009992,2
81313,1840008509,1840007420,2
81314,1840000380,1840000382,2
81315,1484076708,1484768624,2
81316,1840008939,1840008936,2
81317,1840007855,1840010012,2
81318,1840014541,1840014564,2
81319,1840013327,1840008806,2
81320,1484832519,1484314420,2
81321,1840008940,1840010012,2
81322,1840008229,1840009293,2
81323,1840014925,1840017001,2
81324,1840008902,1840006739,2
81325,1840013638,1840015563,2
81326,1484768624,1484698021,2
81327,1840007858,1840008917,2
81328,1840014670,1840013587,2
81329,1840008948,1840008917,2
81330,1840008171,1840000531,2
81331,1484698021,1484460894,4
81332,1484314420,1484788928,2
81333,1840008917,1840006735,2
81334,1840006830,1840007913,2
81335,1840009992,1840000269,2
81336,1840007813,1840007814,2
81337,1840007790,1840008892,2
81338,1840007808,1840000269,2
81339,1840006594,1840009954,2
81340,1484460894,1484086926,2
81341,1840009998,1840007814,2
81342,1840009293,1840000650,2
81343,1840008742,1840008711,2
81344,1840008112,1840000531,2
81345,1840001006,1840009339,2
81346,1840008892,1840008914,2
81347,1840013736,1840013773,2
81348,1124295097,1124804545,2
81349,1484934308,1484086926,2
81350,1840015563,1840013572,2
81351,1840007913,1840006809,2
81352,1840007420,1840007391,2
81353,1840014564,1840014598,2
81354,1484260963,1484508510,2
81355,1484308293,1484451215,2
81356,1840013807,1840014878,2
81357,1840017001,1840014878,2
81358,1840008711,1840010846,2
81359,1484508510,1484997178,4
81360,1840015040,1840015041,2
81361,1840015012,1840015896,2
81362,1484000527,1484086926,2
81363,1840000650,1840009339,2
81364,1484451215,1484937914,2
81365,1840014878,1840013811,2
81366,1840002289,1840002136,2
81367,1840008959,1840000321,2
81368,1484086926,1484937914,2
81369,1840008372,1840008463,2
81370,1840002138,1840002136,2
81371,1840009954,1840006593,2
81372,1840006646,1840006593,2
81373,1840013573,1840013086,2
81374,1840008987,1840000321,2
81375,1840013873,1840014963,2
81376,1840006946,1840000440,2
81377,1840008463,1840007391,2
81378,1840013927,1840015896,2
81379,1840009339,1840000887,2
81380,1840014963,1840015878,2
81381,1840015510,1840015509,4
81382,1840014452,1840010887,2
81383,1840015041,1840015042,2
81384,1840002136,1840037988,2
81385,1840000440,1840008058,2
81386,1840007391,1840008560,2
81387,1840015896,1840015014,2
81388,1840015042,1840015932,2
81389,1484997178,1484360693,2
81390,1840014632,1840015511,2
81391,1840010846,1840009866,2
81392,1840015511,1840014633,2
81393,1840013811,1840015795,2
81394,1840008615,1840008560,2
81395,1840009866,1840073756,2
81396,1840015795,1840014881,2
81397,1484955658,1484175446,2
81398,1320502351,1320960166,2
81399,1840014005,1840015931,2
81400,1484937914,1484175446,2
81401,1840015014,1840015043,2
81402,1840038034,1840003916,2
81403,1840014881,1840013793,2
81404,1840015878,1840017075,2
81405,1484175446,1484303350,2
81406,1840015043,1840015044,4
81407,1840014543,1840015429,2
81408,1840014699,1840015556,2
81409,1840015931,1840013964,2
81410,1840000887,1840000888,2
81411,1840014838,1840013793,2
81412,1840015504,1840013439,2
81413,1840013964,1840015924,2
81414,1840008560,1840008515,2
81415,1124804545,1124000729,2
81416,1840008007,1840008058,2
81417,1840037988,1840002296,2
81418,1840013793,1840015808,2
81419,1840013960,1840015924,2
81420,1840008515,1840007344,2
81421,1840010887,1840014448,2
81422,1484192447,1484925669,2
81423,1320960166,1320083599,4
81424,1840014805,1840013759,2
81425,1840006864,1840002890,2
81426,1840009849,1840009643,2
81427,1840002075,1840002108,2
81428,1840006989,1840008099,2
81429,1320999503,1320123250,2
81430,1840000471,1840008099,2
81431,1840015054,1840014019,2
81432,1840010034,1840002576,2
81433,1840013398,1840014516,2
81434,1840008099,1840008100,2
81435,1840017075,1840014951,2
81436,1840015556,1840027858,2
81437,1840000888,1840007164,2
81438,1840000532,1840008100,2
81439,1484783192,1484303350,2
81440,1320083599,1320564253,2
81441,1320123250,1320860856,2
81442,1840015001,1840015908,2
81443,1320564253,1320223386,2
81444,1840008100,1840006993,2
81445,1484303350,1484925669,2
81446,1840000279,1840002108,2
81447,1840002108,1840002397,2
81448,1840014951,1840013862,2
81449,1840009466,1840007344,2
81450,1840008321,1840007164,2
81451,1840015057,1840015056,2
81452,1840006993,1840009137,2
81453,1840015915,1840015037,2
81454,1320642159,1320747500,2
81455,1840015037,1840013938,2
81456,1840014516,1840014507,2
81457,1840002579,1840002575,2
81458,1840007344,1840010689,2
81459,1840015056,1840014033,2
81460,1840015808,1840015802,2
81461,1320747500,1320143050,2
81462,1840009643,1840009645,2
81463,1320143050,1320147012,2
81464,1840010714,1840010689,2
81465,1840002890,1840002981,2
81466,1840013940,1840023139,2
81467,1840008202,1840009233,2
81468,1840013759,1840014774,2
81469,1484925669,1484800970,2
81470,1840023139,1840015027,2
81471,1218383536,1218585265,2
81472,1840010770,1840010769,2
81473,1840031152,1840015027,2
81474,1840010769,1840009644,2
81475,1840015045,1840013965,2
81476,1840010689,1840010717,2
81477,1840014448,1840015327,2
81478,1840015027,1840017185,2
81479,1840026029,1840013965,2
81480,1840015327,1840014507,2
81481,1484185978,1320389989,4
81482,1840015802,1840014893,2
81483,1840003916,1840001942,2
81484,1840010717,1840008572,2
81485,1840017185,1840013908,2
81486,1840014033,1840015946,2
81487,1320147012,1320020808,2
81488,1320016478,1320838903,2
81489,1840015946,1840014024,2
81490,1840015443,1840015445,2
81491,1840008572,1840007428,2
81492,1320838903,1320020808,2
81493,1840014030,1840014031,2
81494,1840006928,1840000438,2
81495,1840014024,1840017209,2
81496,1840009644,1840008582,2
81497,1484800970,1484959684,2
81498,1320020808,1320197916,4
81499,1840007428,1840008571,2
81500,1840014748,1840014774,2
81501,1484959684,1484035396,2
81502,1840000438,1840002981,2
81503,1840015063,1840039382,2
81504,1840017209,1840013969,2
81505,1840009411,1840008283,2
81506,1840014507,1840015406,2
81507,1840039382,1840014027,2
81508,1840009137,1840000507,2
81509,1840010716,1840007446,2
81510,1840008582,1840008581,2
81511,1840014774,1840013739,2
81512,1840008283,1840008277,2
81513,1840014027,1840014025,2
81514,1840027858,1840014696,2
81515,1840007081,1840008182,2
81516,1484035396,1484431512,4
81517,1840009233,1840008181,2
81518,1840008182,1840007079,2
81519,1840007446,1840007447,2
81520,1840014696,1840013607,2
81521,1840007509,1840008652,2
81522,1840013969,1840013968,2
81523,1840007551,1840009857,2
81524,1484431512,1484006331,2
81525,1840015406,1840014474,2
81526,1320197916,1320810416,2
81527,1840009719,1840006129,2
81528,1840036149,1840013908,2
81529,1840009857,1840008686,2
81530,1840002566,1840002727,2
81531,1840008181,1840009232,2
81532,1840006236,1840009742,2
81533,1320384406,1320020813,2
81534,1840010738,1840007443,2
81535,1840007079,1840008180,2
81536,1840013968,1840013110,2
81537,1840008591,1840006129,2
81538,1840015877,1840013862,2
81539,1840002981,1840002921,2
81540,1840013908,1840015004,2
81541,1840007456,1840008598,2
81542,1840013862,1840014970,2
81543,1840015004,1840015019,2
81544,1840008686,1840008652,2
81545,1840008598,1840008588,2
81546,1840009935,1840007643,2
81547,1840008652,1840009810,2
81548,1840015766,1840014872,2
81549,1840009810,1840007506,2
81550,1484819687,1484602892,2
81551,1840007453,1840008586,2
81552,1840008180,1840007098,2
81553,1840008599,1840006128,2
81554,1320020813,1320223205,2
81555,1840008277,1840008206,2
81556,1840014025,1840013113,2
81557,1840007506,1840006121,2
81558,1840006122,1840006126,2
81559,1840013110,1840013973,2
81560,1840006126,1840006120,2
81561,1840010744,1840009741,2
81562,1840013980,1840013973,2
81563,1218773967,1218585265,2
81564,1840007098,1840008205,2
81565,1840014893,1840014895,4
81566,1840007439,1840009740,2
81567,1840013113,1840014023,2
81568,1840008586,1840007452,2
81569,1840006124,1840006119,2
81570,1840009740,1840001651,4
81571,1320223205,1320849830,2
81572,1840006120,1840006119,2
81573,1840014023,1840013111,2
81574,1840013973,1840015047,2
81575,1320810416,1320264119,2
81576,1840023049,1840014889,2
81577,1840006119,1840010781,2
81578,1840008596,1840007449,2
81579,1840007452,1840006123,2
81580,1840001651,1840010781,2
